time,seconds_elapsed,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,activity,session
1772632890202842000,0.072842041015625,-0.1540817236870527,-0.1694530419506132,0.5141185661613941,-0.0709900707006454,-0.0375485718250274,-0.1685576438903808,walking,2026-03-04_14-01-30
1772632890212791300,0.082791259765625,-0.1422356569401919,-0.2315266362868249,0.5341442861020564,-0.0624339133501052,-0.1101425364613533,-0.1923048049211502,walking,2026-03-04_14-01-30
1772632890222740200,0.092740234375,-0.1142716913461685,-0.2192047687217593,0.4231494244694709,-0.0472339242696762,-0.1897641271352768,-0.2255690097808838,walking,2026-03-04_14-01-30
1772632890232689400,0.102689453125,-0.1501594356767833,-0.2153871101297438,0.3210772894829511,-0.0266511086374521,-0.2587244212627411,-0.2620845139026642,walking,2026-03-04_14-01-30
1772632890242638300,0.112638427734375,-0.1633032871492206,-0.3055025576017797,0.2400853519260883,-0.0151393301784992,-0.2925923764705658,-0.2983466684818268,walking,2026-03-04_14-01-30
1772632890252588300,0.12258837890625,-0.1870198244318366,-0.3188333099484443,0.1449094061940908,-0.0204761680215597,-0.2791994512081146,-0.3263545334339142,walking,2026-03-04_14-01-30
1772632890262537200,0.132537109375,-0.2219895771346986,-0.2692641001373529,0.1162339313298463,-0.0461532995104789,-0.2340697795152664,-0.3318323791027069,walking,2026-03-04_14-01-30
1772632890272486100,0.142486083984375,-0.0539291585862636,-0.1992835320688784,0.0076642510175704,-0.0731807947158813,-0.1974757313728332,-0.3105489909648895,walking,2026-03-04_14-01-30
1772632890282435000,0.15243505859375,0.1346411101579666,-0.152450176962465,-0.1119756893634796,-0.0821511223912239,-0.1487867534160614,-0.264299213886261,walking,2026-03-04_14-01-30
1772632890292384500,0.162384521484375,0.2798011301122605,-0.0657744946807622,-0.2090571764558553,-0.079648271203041,-0.0943308919668197,-0.2072296738624572,walking,2026-03-04_14-01-30
1772632890302333400,0.17233349609375,0.3164176271088421,0.0611687544509768,-0.1986690534323453,-0.0736074224114418,-0.0595785081386566,-0.1442110240459442,walking,2026-03-04_14-01-30
1772632890312282400,0.182282470703125,0.323283859616518,0.0030966508410871,-0.0808148274242877,-0.0689588636159896,-0.0392002016305923,-0.086775042116642,walking,2026-03-04_14-01-30
