time,seconds_elapsed,acc_x,acc_y,acc_z,gyr_x,gyr_y,gyr_z,activity,session
1772642008526352000,0.246351806640625,-0.8540645837783813,-1.5502307415008545,0.1914958953857422,-0.9484930634498596,0.7504258751869202,-0.7359182238578796,jumping,Jumping_18-2026-03-04_16-33-28
1772642008545655300,0.2656552734375,-0.1567038297653198,-1.5996758937835691,0.2329730987548828,-1.1702306270599363,0.3857500553131103,-0.6430694460868835,jumping,Jumping_18-2026-03-04_16-33-28
1772642008564958700,0.284958740234375,-0.5090576410293579,-2.3882083892822266,2.621556282043457,-1.3000357151031494,0.0621537081897258,-0.5457920432090759,jumping,Jumping_18-2026-03-04_16-33-28
1772642008584262100,0.30426220703125,1.5550060272216797,-2.7068755626678467,-0.4443550109863281,-1.3062968254089355,-0.2344126403331756,-0.441795289516449,jumping,Jumping_18-2026-03-04_16-33-28
1772642008603565600,0.323565673828125,0.1643283367156982,-3.2225496768951416,0.2671461105346679,-1.1780189275741575,-0.5141806602478027,-0.30740886926651,jumping,Jumping_18-2026-03-04_16-33-28
1772642008622869000,0.342868896484375,-0.2331290245056152,-3.00525450706482,1.9823417663574217,-0.938872218132019,-0.7826480269432068,-0.1447708010673523,jumping,Jumping_18-2026-03-04_16-33-28
1772642008642172400,0.36217236328125,0.6287515163421631,-2.1970667839050293,3.0125694274902344,-0.6488724946975708,-1.0231691598892212,0.0221432130783796,jumping,Jumping_18-2026-03-04_16-33-28
1772642008661475600,0.3814755859375,1.716200590133667,-1.3005962371826172,2.01601505279541,-0.3550549745559692,-1.2276502847671509,0.1745496094226837,jumping,Jumping_18-2026-03-04_16-33-28
1772642008680779300,0.400779296875,2.0138301849365234,-0.5304372310638428,0.1648788452148437,-0.0284043978899717,-1.4183872938156128,0.3487937748432159,jumping,Jumping_18-2026-03-04_16-33-28
1772642008700069000,0.420069091796875,1.7261388301849363,-0.1277399063110351,-2.315138816833496,-0.1304158866405487,-0.3775036036968231,0.5299099683761597,jumping,Jumping_18-2026-03-04_16-33-28
1772642008719385900,0.4393857421875,0.8112812042236328,-0.693676233291626,-2.917600631713867,-0.6927008032798767,1.0159916877746582,0.3423798978328705,jumping,Jumping_18-2026-03-04_16-33-28
1772642008738689300,0.458689208984375,0.8091795444488525,-1.128425121307373,-1.9133524894714355,-0.7757760286331177,0.8519791960716248,0.2367033064365387,jumping,Jumping_18-2026-03-04_16-33-28
1772642008757993000,0.477992919921875,1.3725600242614746,-1.214064359664917,-1.1592044830322266,-0.8641961812973022,1.0883771181106567,0.4285093545913696,jumping,Jumping_18-2026-03-04_16-33-28
1772642008777296400,0.49729638671875,1.433909893035889,-1.3773212432861328,-0.9004402160644531,-0.7247702479362488,1.5292561054229736,0.6354338526725769,jumping,Jumping_18-2026-03-04_16-33-28
1772642008796599600,0.516599609375,0.9382929801940918,-1.5053284168243408,-1.4873051643371582,-0.5302154421806335,1.709914207458496,0.9306257963180542,jumping,Jumping_18-2026-03-04_16-33-28
1772642008815903000,0.535903076171875,0.4093773365020752,-2.0029354095458984,-2.8030452728271484,-0.4109475016593933,1.8609461784362795,1.180156946182251,jumping,Jumping_18-2026-03-04_16-33-28
1772642008835206700,0.55520654296875,0.5392615795135498,-2.309544086456299,-3.641951560974121,-0.2835858464241028,1.9983868598937988,1.362342119216919,jumping,Jumping_18-2026-03-04_16-33-28
1772642008854510000,0.574510009765625,1.3424348831176758,-1.722672700881958,-4.442026138305664,-0.1214058920741081,2.206838369369507,1.461146593093872,jumping,Jumping_18-2026-03-04_16-33-28
1772642008873813200,0.593813232421875,2.083202600479126,-1.0221707820892334,-5.088606834411621,0.0697892978787422,2.318776130676269,1.4171656370162964,jumping,Jumping_18-2026-03-04_16-33-28
