acc_x_mean,acc_x_std,acc_x_var,acc_x_rms,acc_x_min,acc_x_max,acc_x_range,acc_x_dom_freq,acc_x_spec_eng,acc_y_mean,acc_y_std,acc_y_var,acc_y_rms,acc_y_min,acc_y_max,acc_y_range,acc_y_dom_freq,acc_y_spec_eng,acc_z_mean,acc_z_std,acc_z_var,acc_z_rms,acc_z_min,acc_z_max,acc_z_range,acc_z_dom_freq,acc_z_spec_eng,gyr_x_mean,gyr_x_std,gyr_x_var,gyr_x_rms,gyr_x_min,gyr_x_max,gyr_x_range,gyr_x_dom_freq,gyr_x_spec_eng,gyr_y_mean,gyr_y_std,gyr_y_var,gyr_y_rms,gyr_y_min,gyr_y_max,gyr_y_range,gyr_y_dom_freq,gyr_y_spec_eng,gyr_z_mean,gyr_z_std,gyr_z_var,gyr_z_rms,gyr_z_min,gyr_z_max,gyr_z_range,gyr_z_dom_freq,gyr_z_spec_eng,acc_sma,gyr_sma,corr_acc_xy,corr_acc_xz,corr_acc_yz,corr_gyr_xy,corr_gyr_xz,corr_gyr_yz,acc_mag_mean,acc_mag_std,acc_mag_dom_freq,gyr_mag_mean,gyr_mag_std,activity,session,window_id,time_start,time_end
-0.14708350270977158,-0.5630529606881873,-0.34086075352561823,-0.5612786998253034,0.6020364603677897,-0.5066407294157198,-0.5714232631276397,-0.7280748486150214,-0.34086075352561823,-0.09407415852652523,-0.7290759329863298,-0.5308113997865815,-0.7309770160745342,0.5746935999381273,-0.6573201177750768,-0.6458005284780827,-0.23982203681039096,-0.5308113997865817,0.017491644790644016,-0.5370949118322204,-0.42421179838810175,-0.5388854596055921,0.6019574729438845,-0.49126987333215977,-0.5290709965144134,0.2983502816195822,-0.42421179838810164,-0.2062481312808105,-0.679266628332743,-0.4694501426744295,-0.6768789828938652,0.5709920965066652,-0.6892811634042673,-0.6462744732253403,-0.4605148263957443,-0.46945014267442947,-0.22612873037331754,-0.5548020624166068,-0.40323536168110063,-0.5346933076492036,0.46334507544285103,-0.5677422869882457,-0.5324651770484414,0.05428561030282759,-0.4032353616811008,-0.0811175560022282,-0.6840460543991115,-0.4859711375950615,-0.7125568427993836,0.6189843029601899,-0.6514411948961222,-0.664732443242822,-0.08763244071108607,-0.48597113759506144,-0.5995116133036903,-0.6575691496234968,1.4139292485939567,-0.016397583158672593,-0.4841556874210866,-0.9158270694846468,-0.9777906347712373,-0.48291261762567206,-0.583341545993446,-0.5206096561866147,-0.513972243009004,-0.6573659719918609,-0.5968937322347445,standing,2026-03-04_13-51-15,0,0.07438037109375,1.05927880859375
-0.2210684496315917,-0.5615619035578819,-0.34077954608065847,-0.5442973265782338,0.6020364603677897,-0.5290723185770944,-0.5856164078845437,-0.41952607082950055,-0.3407795460806584,-0.12749521347714618,-0.7213172279279216,-0.5300859491883474,-0.7218554550657895,0.5746935999381273,-0.6665787424750222,-0.651068700543208,-0.41291320836757084,-0.5300859491883474,0.05849676462765463,-0.5358535307380125,-0.4241853525188111,-0.5371101327348397,0.6019574729438845,-0.49120465423384213,-0.5290250451612935,-0.34765123433923617,-0.42418535251881107,-0.2636536266245933,-0.6697456300510999,-0.46890950132942916,-0.6642673179294227,0.5709920965066652,-0.6892811634042673,-0.6462744732253403,0.15411018586629388,-0.4689095013294291,-0.08146636032772121,-0.5480631977843797,-0.40287082606441554,-0.5452155475711628,0.4624010851903235,-0.559640753608146,-0.5277359770894058,-1.0941943326663672,-0.4028708260644157,-0.0701860343508329,-0.6966460258776255,-0.4869410338723299,-0.7253695227521878,0.5977334334144913,-0.6514411948961222,-0.6534373739937139,-0.20042172276698966,-0.48694103387232984,-0.5920213485716344,-0.6591029133151527,1.4762196231392002,0.17899102706108677,-0.4603363749627648,-1.0215372662963296,-1.294196971022209,0.05218513486336491,-0.5774882830599398,-0.5194672847642041,-0.513972243009004,-0.6609604746602719,-0.6004338117489754,standing,2026-03-04_13-51-15,1,0.5718046875,1.55670263671875
-0.17455674736018784,-0.5756746841782148,-0.34150618991437454,-0.566005804585883,0.6171606343215909,-0.5134138600873515,-0.5820107635242172,-0.41952607082950055,-0.34150618991437454,-0.044167691172958226,-0.7643404765326465,-0.5336486836975352,-0.7647326788359181,0.616855275991432,-0.6582092786143723,-0.6662455803497719,-0.5860043799247507,-0.5336486836975352,0.009533956807390229,-0.5268852839098197,-0.4239649489023954,-0.5288108867585435,0.5465615094577022,-0.4907711980727154,-0.5118845718716786,1.3750194748842797,-0.42396494890239533,-0.14543552814841954,-0.668047435715679,-0.46880742853716656,-0.6692139913277579,0.5654610194573092,-0.6573149782447524,-0.627181355347189,0.30776643893180344,-0.4688074285371666,0.11000755248152731,-0.5402224005814585,-0.40241396467250157,-0.5426055161112691,0.4624010851903235,-0.5226584613745073,-0.5083291023376132,0.8199389056156242,-0.4024139646725017,-0.15503719172557348,-0.7149724722212937,-0.48818540268675786,-0.7317961246838561,0.5759018822448342,-0.6832366241925928,-0.6582201876779102,-0.31321100482289327,-0.4881854026867579,-0.5995421942983743,-0.6635422320688134,1.423901654071903,-0.935901933389609,-1.3118658298567873,-0.5511214906197297,-0.45858780504591873,0.5931002770605334,-0.5831893998030033,-0.5156989140648525,-0.29825047703436314,-0.6660030627244653,-0.5918114920071681,standing,2026-03-04_13-51-15,2,1.069227783203125,2.054127197265625
-0.14153055061329067,-0.606421676722476,-0.3427642322191408,-0.5972979954284727,0.6466160342055709,-0.5134138600873515,-0.594284229827923,0.660394651419822,-0.3427642322191408,-0.028454714089136832,-0.793570102812539,-0.535428852847865,-0.7915072180549598,0.6500120045950242,-0.6582092786143723,-0.6819260746844668,0.9718161640898682,-0.535428852847865,-0.0508793763738336,-0.5237732613993573,-0.42387641811175764,-0.5258352877711352,0.5465615094577022,-0.4858530509528482,-0.5084193980065073,1.3750194748842797,-0.4238764181117576,0.015997351216996036,-0.6713722602350441,-0.4690056709857231,-0.6745235422800453,0.5654610194573092,-0.6573149782447524,-0.627181355347189,0.30776643893180344,-0.469005670985723,0.09287523501163061,-0.5414441434568571,-0.40248746665910035,-0.544174735882269,0.46913551493656785,-0.5226584613745073,-0.511737936008259,0.8199389056156242,-0.4024874666591005,-0.12021924207071501,-0.7215717247637707,-0.4885852202900535,-0.7431576637593924,0.5759018822448342,-0.6961895706460423,-0.6648957929771014,-0.4260002868787969,-0.4885852202900536,-0.6069978391536066,-0.669893925852984,1.1097306921339298,-0.9198850511440707,-1.4835145871988193,-0.15718548593183382,0.5416390614880634,0.3200331868574184,-0.5887820574225352,-0.5155655140490909,-0.513972243009004,-0.6718635399937813,-0.5939519787515573,standing,2026-03-04_13-51-15,3,1.56665185546875,2.55155126953125
-0.176449251459484,-0.6179835486075893,-0.3431220112216328,-0.595547415953763,0.6545848793809234,-0.5419643544772006,-0.6156694467265875,1.1232178180981032,-0.34312201122163277,-0.08503144827157733,-0.8072927612199703,-0.5360858943419802,-0.8051146620952219,0.67094316577994,-0.6819049035276067,-0.7053076963928934,0.10636030630396878,-0.5360858943419803,0.029669516686546812,-0.5280267351559828,-0.42399586472044587,-0.5297817846242172,0.5869204453825222,-0.4858530509528482,-0.5206846536500721,0.5136841202725217,-0.4239958647204458,0.02557294411681725,-0.6882797648518756,-0.4699124735593348,-0.6910405208514026,0.6076466515154301,-0.6953546555523107,-0.6683904225188348,0.15411018586629388,-0.4699124735593348,0.06921942760577644,-0.5687430297438713,-0.403906981045524,-0.5711941230438888,0.5043794174748725,-0.5474197387460329,-0.5425714541437506,0.8199389056156242,-0.40390698104552414,0.04895457343742803,-0.7488787706538188,-0.48996790950516694,-0.7756610180439366,0.6757330759418908,-0.6866392440789648,-0.7130351775139373,-0.4260002868787969,-0.489967909505167,-0.6082396249747241,-0.6896913610480835,0.2849091804520745,0.4815906744983474,-1.4077484002388145,0.64043055659483,-0.051505894731213836,0.7320329051787711,-0.5903387708600203,-0.5259224649944866,-0.29825047703436314,-0.6942150471990746,-0.6269212134009048,standing,2026-03-04_13-51-15,4,2.064075439453125,3.048974365234375
-0.18135918335552514,-0.6117010467582782,-0.3429354177441256,-0.5901461077109464,0.6511259517682934,-0.5419643544772006,-0.6142281819103641,1.1232178180981032,-0.3429354177441256,-0.09015559918721365,-0.7981690316723541,-0.5356617715850037,-0.7962542951164019,0.6589157177542515,-0.6622059262239207,-0.6884109213334553,0.4525426494183285,-0.5356617715850037,0.052369868722986594,-0.5245477162355523,-0.4238990300507595,-0.5260948985164807,0.5808260781349255,-0.48966554622421643,-0.5215187148931909,0.2983502816195822,-0.42389903005075946,-0.06469608697208595,-0.6789712329916161,-0.46943417598180504,-0.68206188372748,0.6047516531664766,-0.6872233353395476,-0.6627609442835366,0.46142269199731295,-0.469434175981805,0.07332895157125471,-0.5749635612721639,-0.40417076725226597,-0.5772558948520191,0.5151628409425797,-0.5515795645900521,-0.5502127229748255,0.8199389056156242,-0.4041707672522661,0.04661903825112773,-0.7462228181108056,-0.4898526395911227,-0.7733971936870088,0.6661146558639429,-0.6866392440789648,-0.7079228821975593,-0.4260002868787969,-0.4898526395911227,-0.6028105094135846,-0.687978171856799,0.29514309704742975,0.2424703873279439,-1.574285001331413,0.7718029016080032,0.22423810388081328,0.8233464355174234,-0.5853553805978085,-0.5237339652721478,0.7803583528388411,-0.692383423997488,-0.6272730509003343,standing,2026-03-04_13-51-15,5,2.561499267578125,3.546398193359375
-0.17105498198753036,-0.6082908081190004,-0.3428263417427682,-0.5908630878677333,0.6511259517682934,-0.5318295081463638,-0.6078155581756964,0.9689434292053428,-0.3428263417427682,-0.06061432979884109,-0.7793632648813152,-0.534628324655474,-0.7792396474807277,0.6589157177542515,-0.6387144983549153,-0.6750442618046233,-0.23982203681039096,-0.534628324655474,0.010351101356358597,-0.5225789136583011,-0.423840792774464,-0.5245194466335508,0.5747452319559396,-0.4720461678389967,-0.5072566520366013,0.7290179589254612,-0.42384079277446396,0.01021232644718048,-0.6604206074732446,-0.46832794309464565,-0.6637672134536677,0.5697683020901029,-0.6488312596795955,-0.625113063583924,0.30776643893180344,-0.4683279430946456,0.052576595831663235,-0.572264831174349,-0.4040590457760478,-0.5746473692613875,0.4984734108002306,-0.5570211688358623,-0.5446204103429267,0.8199389056156242,-0.40405904577604795,-0.012966012609036336,-0.7398727167537451,-0.48956025821050325,-0.7696778721083424,0.6442097986632145,-0.6875406447166005,-0.6967447693655077,-0.08763244071108607,-0.4895602582105033,-0.6025617557695829,-0.6840446418276962,0.625178031265305,-0.47392535612755504,-1.6304475495729138,0.20822627322827011,0.6182487164123774,1.3858444141368984,-0.585153427157447,-0.5147129030132714,-0.29825047703436314,-0.6873792507578085,-0.6025852228058826,standing,2026-03-04_13-51-15,6,3.058923095703125,4.043822021484375
-0.18534406986093913,-0.5943973010571173,-0.34232530089538915,-0.5773554475651942,0.606008698569546,-0.5299775265995356,-0.5878443112754635,1.2774922069908636,-0.3423253008953891,-0.07749294750791216,-0.7731233380319852,-0.5342380333287815,-0.7731434441542715,0.6442977268015676,-0.6387144983549153,-0.6681311152436763,-0.41291320836757084,-0.5342380333287815,0.04621616003005562,-0.5220804296686494,-0.42382565338264316,-0.523725915230621,0.5740578382743079,-0.4720461678389967,-0.5070477501158794,0.7290179589254612,-0.4238256533826431,0.07363594965806274,-0.6542181078958464,-0.4679126000788901,-0.656421786493757,0.5697683020901029,-0.6488312596795955,-0.625113063583924,0.30776643893180344,-0.46791260007889,0.04519919397927991,-0.5643461833400873,-0.40370716888541575,-0.5668249256361227,0.4984734108002306,-0.5346656044720212,-0.5328890759282341,0.628525581787425,-0.4037071688854159,-0.058125528653734666,-0.7326960385745811,-0.48920132922737003,-0.7606104624507358,0.6442097986632145,-0.6875406447166005,-0.6967447693655077,-0.20042172276698966,-0.48920132922737003,-0.5994113441951197,-0.6738560029192588,0.52652379655385,-0.05216537181743804,-1.6373530022694704,-0.28112327502047935,0.6957469314124969,0.30598166403259247,-0.5820523974964048,-0.5132532485524178,-0.29825047703436314,-0.6770928518411106,-0.6027468473965003,standing,2026-03-04_13-51-15,7,3.556345947265625,4.541244873046875
-0.204082444073828,-0.5893105400653511,-0.3421191031474581,-0.568765077228876,0.606008698569546,-0.5216218460908001,-0.5825574195554987,-0.2652516819367402,-0.3421191031474581,-0.11952109509243769,-0.7778415472896686,-0.534535322010245,-0.7750105884807821,0.6442977268015676,-0.6779200232053528,-0.6904391207530556,-0.23982203681039096,-0.5345353220102451,0.056566442485970696,-0.5257578334226948,-0.4239335923706812,-0.5272360491260557,0.5740578382743079,-0.47627550094355486,-0.5100276069977157,0.7290179589254612,-0.42393359237068107,-0.04303967797438139,-0.6779602300038576,-0.46937913815807025,-0.6812830782522861,0.5968389688079834,-0.6670440276674028,-0.6484122411461551,0.30776643893180344,-0.4693791381580702,0.062050566301774364,-0.561604597548716,-0.40357697798439207,-0.564221240847834,0.5096680439402835,-0.5346656044720212,-0.5385555753671245,0.628525581787425,-0.4035769779843922,0.025186343799372752,-0.7259428862917208,-0.48883597558032316,-0.75547322902831,0.6660777049855657,-0.6593297898218796,-0.6938286734836601,-0.08763244071108607,-0.48883597558032305,-0.5963529850032498,-0.678630416431633,0.631084748585852,-0.14391728233145495,-1.7370405580184747,0.009345212106146477,0.3673500503095841,-0.06836045840798367,-0.5806744674711214,-0.5236177505547417,-0.29825047703436314,-0.6814324018820553,-0.6239060405006928,standing,2026-03-04_13-51-15,8,4.05377001953125,5.038669189453125
-0.16168775430864024,-0.610661787498804,-0.342902757905702,-0.5950747538489143,0.6607781680782508,-0.5216218460908001,-0.605378744037076,-0.7280748486150214,-0.342902757905702,-0.06484434895142277,-0.7888221931931676,-0.5351749336748033,-0.7882084186331203,0.667517856368057,-0.668638786855312,-0.6961393562728418,0.10636030630396878,-0.5351749336748034,0.024163460963444336,-0.5288526481990431,-0.4240177134864019,-0.530652119716305,0.5802927955578897,-0.4861164357729773,-0.518856054899862,0.2983502816195822,-0.4240177134864018,-0.13902434530995955,-0.6955606339041852,-0.47025081383129363,-0.6959783270167657,0.6010833370851384,-0.6848645889263882,-0.6596591341652236,0.0004539328007843344,-0.47025081383129363,0.0917245347832797,-0.5635442495182045,-0.4036695322741078,-0.565792202968125,0.5029509319351886,-0.5314805253455093,-0.5334841014136456,0.628525581787425,-0.4036695322741079,-0.08272091988741326,-0.717541770338876,-0.4883441029564471,-0.7440943604425888,0.664961060878935,-0.6593297898218796,-0.6932351649458621,-0.4260002868787969,-0.48834410295644715,-0.6071229632426736,-0.6810951061224518,0.29707033019288337,0.10167186277544307,-1.8636182432481259,0.6148452990162869,0.38673624065780626,-0.05003309130360553,-0.5898495928998376,-0.5240944506140011,-0.29825047703436314,-0.6853792938527874,-0.623443027013111,standing,2026-03-04_13-51-15,9,4.55119384765625,5.536093017578125
