acc_x_mean,acc_x_std,acc_x_var,acc_x_rms,acc_x_min,acc_x_max,acc_x_range,acc_x_dom_freq,acc_x_spec_eng,acc_y_mean,acc_y_std,acc_y_var,acc_y_rms,acc_y_min,acc_y_max,acc_y_range,acc_y_dom_freq,acc_y_spec_eng,acc_z_mean,acc_z_std,acc_z_var,acc_z_rms,acc_z_min,acc_z_max,acc_z_range,acc_z_dom_freq,acc_z_spec_eng,gyr_x_mean,gyr_x_std,gyr_x_var,gyr_x_rms,gyr_x_min,gyr_x_max,gyr_x_range,gyr_x_dom_freq,gyr_x_spec_eng,gyr_y_mean,gyr_y_std,gyr_y_var,gyr_y_rms,gyr_y_min,gyr_y_max,gyr_y_range,gyr_y_dom_freq,gyr_y_spec_eng,gyr_z_mean,gyr_z_std,gyr_z_var,gyr_z_rms,gyr_z_min,gyr_z_max,gyr_z_range,gyr_z_dom_freq,gyr_z_spec_eng,acc_sma,gyr_sma,corr_acc_xy,corr_acc_xz,corr_acc_yz,corr_gyr_xy,corr_gyr_xz,corr_gyr_yz,acc_mag_mean,acc_mag_std,acc_mag_dom_freq,gyr_mag_mean,gyr_mag_std,activity,session,window_id,time_start,time_end
-0.23754824105761313,1.4991746098300056,0.7730117397010781,1.3793807788139651,-1.6633456407113212,1.203994581475898,1.4548860912094292,-0.41952607082950055,0.7730117397010782,0.029766517158731225,1.355404704593237,0.9765816767073991,1.245383167372493,-3.097886859934015,1.3144121227409256,2.212956556679705,-0.41291320836757084,0.9765816767073989,0.35368398894510994,1.2853506870492222,0.6784404074859416,1.2808476265380335,-1.7444514044800035,1.8576364173474307,1.8389793293391135,-0.34765123433923617,0.6784404074859413,-3.6909199446769767,1.8008860458117806,1.4860524180849448,1.859983395786797,-1.4202075876807894,1.8560338837970862,1.6793134392125915,-0.7678273325267634,1.4860524180849446,-0.5547496543204871,0.900718185033834,0.27901861156691266,0.8764569781938477,-1.7125513161071522,0.4239710257718238,1.0893428059117503,-0.3285410373535707,0.27901861156691293,-3.0548046632218533,1.2541313977412047,0.7728090577893267,1.4618488590502563,-3.111677714927923,-0.3588566630571826,1.4689454757653035,-0.31321100482289327,0.7728090577893266,1.0824124934999424,1.0941680632663053,-0.826649952636552,2.324510571121357,0.583107761947128,-1.1067154987021373,-0.23157600397105219,-0.6295775474928877,1.0730529067713102,1.637756031097533,-0.513972243009004,1.2098575634102584,1.888002949369574,jumping,Jumping_1-2026-03-04_16-14-35,0,0.243889892578125,2.15514501953125
-0.7755959687816626,1.9111816849753445,1.2357988416065093,1.7863025799977585,-1.5804305467076472,1.203994581475898,1.420337057201028,-0.41952607082950055,1.2357988416065089,-0.2717937355639206,1.3844213563135785,1.0161589219083322,1.2742762076929215,-3.097886859934015,1.2981469155197654,2.203701628103056,-0.5860043799247507,1.0161589219083322,1.9763133112064866,2.132050758716745,1.915096757525142,2.1306920417440676,-2.284327738222229,1.8576364173474307,2.0030500883302262,-0.34765123433923617,1.9150967575251425,-0.8878200248786404,0.7858018005613547,0.2452744318023214,0.776974858656074,-0.45986978890194175,1.3372616749452986,0.917382278734743,-0.7678273325267634,0.24527443180232125,-1.2003124512551324,0.9930327089989762,0.3631841165263094,0.9874531291221146,-0.9934768052425631,0.4483241641225205,0.7381412515691321,-0.711367685009969,0.36318411652630933,-1.9516855345614756,1.1739790539619437,0.6770481695767683,1.220442901585574,-1.8134710351911092,0.7086687747873244,1.3291087646091342,-0.31321100482289327,0.6770481695767684,2.0566621309326707,0.917958904203672,-0.3208341938757734,2.2843538442975815,0.38028429978392353,-0.39449609888917614,0.21082495506641294,1.0409083431696096,2.1416759517078976,1.9167544297674075,0.7803583528388411,0.9006258163502504,1.149400338200984,jumping,Jumping_1-2026-03-04_16-14-35,1,1.209170166015625,3.120426025390625
-1.213955534946937,1.8296794432523524,1.1379030198483704,1.7383494084990452,-1.7904729905641694,1.2673817629625765,1.5479644598466469,-0.2652516819367402,1.1379030198483706,-0.814724236324515,1.812356692930643,1.6591293533466558,1.696983484325252,-3.999647721576775,1.2981469155197654,2.630162762170031,-0.23982203681039096,1.6591293533466556,0.33508468418246495,2.2277764979397343,2.0838256680472425,2.2217765927629376,-2.5507175266086985,1.7114196091708422,1.9809872738485421,-0.1323173956862967,2.083825668047244,-1.0544787868421355,1.7251095298919485,1.3723485836017155,1.7068473431865085,-1.7766484120665502,1.3372616749452986,1.6011603938874115,-0.6141710794612538,1.3723485836017157,-2.8099687820067083,1.8896651184852622,1.4344463755164467,1.9301846320692468,-2.634163616368674,1.9380131165836387,2.350355178009848,-0.711367685009969,1.434446375516447,-1.4226036399266855,1.6449288864082072,1.2937204045063764,1.6065099766617505,-1.8134710351911092,0.7086687747873244,1.3291087646091342,-0.31321100482289327,1.293720404506377,2.1332257836889923,1.8806330839670158,-0.6844625903977557,1.6901789447273148,-0.35952055948199824,-0.30873685333287904,0.6675497168602651,-0.014340768065670138,2.255190581862909,1.987246143347223,0.5646365868642004,1.8207102728604112,1.684548737336138,jumping,Jumping_1-2026-03-04_16-14-35,2,2.174450439453125,4.085708251953125
0.3923586868840579,2.34775273184796,1.813487345191283,2.1849714390483594,-1.7904729905641694,2.5512776360839005,2.3603242016780634,-0.2652516819367402,1.8134873451912825,-0.2881290383315573,2.2309607899050654,2.3955208341531913,2.0767397260507843,-3.999647721576775,1.2616670551382931,2.609405664044811,-0.5860043799247507,2.395520834153191,-2.037890906925176,2.0820530793470806,1.829304696523966,2.080810748333598,-2.6216378921222394,1.6032047651200891,1.9262954589401784,-0.1323173956862967,1.8293046965239663,0.47013265664483583,1.7742006601912133,1.445622623538692,1.7500753498363202,-1.7766484120665502,1.0680988217107985,1.464576280446461,-0.7678273325267634,1.4456226235386918,1.6673883905061617,2.5489428261098044,2.5157034178536546,2.508425101651122,-2.7740512563139728,2.442393401750302,2.6858427445791575,-1.0941943326663672,2.5157034178536555,1.1556289891626603,1.2376241230651788,0.752778904020078,1.1993175823790807,-1.2088134700076296,1.6825042827900283,1.5096156755484877,-0.20042172276698966,0.752778904020078,2.2331568844140643,1.9003280452844402,-0.8239111665409703,1.9207054616390546,-0.1882342531094622,0.2874347746310772,1.261393794440609,0.718775544242852,2.2602149235362123,1.7095041554407875,-0.29825047703436314,1.8829596450013213,2.394314668050493,jumping,Jumping_1-2026-03-04_16-14-35,3,3.139731689453125,5.05099169921875
1.1226299865463776,1.881623509718211,1.1999334040268672,1.7810873891639802,-1.1664538462909038,2.5512776360839005,2.1003081105615875,-0.2652516819367402,1.199933404026867,0.0519746621057727,2.0344242505828176,2.036548961498832,1.889322197700815,-3.208196399823948,1.2616670551382931,2.2351121649694106,-0.5860043799247507,2.0365489614988315,-1.5286680234174463,1.8993982641832414,1.5295041085100567,1.8965362688435898,-2.6216378921222394,1.4926317570793186,1.8483891482264405,-0.1323173956862967,1.5295041085100571,1.9221580328038148,1.4408387535860678,0.9761070654750454,1.4463644443336274,-1.5860434070810372,1.7387127096517898,1.705895321889843,-0.6141710794612538,0.976107065475045,1.3041540966581495,2.93498299085612,3.2643251984014228,2.876233211499765,-3.4787254358428497,2.442393401750302,3.0425347230428708,-0.5199543611817699,3.2643251984014237,-0.6536943926983707,1.8756282691080797,1.643306933973866,1.785613865122899,-1.9166894854078638,1.6825042827900283,1.8858595086083332,-0.4260002868787969,1.6433069339738662,1.9615480509631864,2.0524456635558765,-0.827737973829351,1.7753692920674158,-0.23767998252792366,1.1095166898772468,1.504547851519043,2.3060575656566833,2.0343317325010295,1.5710751783407007,1.211801884788123,2.0254080772903458,2.755686265073346,jumping,Jumping_1-2026-03-04_16-14-35,4,4.10501416015625,6.016275634765625
0.5710550938834301,0.6320143899951057,0.06039650774600308,0.5781214007159599,-0.15994895903723194,0.9186909599812444,0.647931029559773,-0.41952607082950055,0.06039650774600306,0.04130152529789633,1.29017702353472,0.8894782534577446,1.183634478273343,-3.208196399823948,1.1368101541149938,2.164068391252893,-0.23982203681039096,0.8894782534577443,3.2232184172344978,1.7420649782506754,1.288410219439601,1.7508643997968893,-1.8880458063498529,1.4926317570793186,1.6254473321474687,-0.34765123433923617,1.2884102194396014,-1.3251015633481884,2.067070117724447,1.912422589371365,2.0485142343715634,-1.6643612778208483,1.7387127096517898,1.746564303824359,-0.6141710794612538,1.9124225893713642,-0.17668945571147987,2.2595581484958,2.010459064356411,2.202278688239081,-3.4787254358428497,2.1169635266435063,2.8717617275024665,0.24569893413102672,2.010459064356411,0.6473896632748841,1.936733653332681,1.7411347501373515,1.8449921442105408,-1.9166894854078638,1.030370256014973,1.5497669152692155,-0.4260002868787969,1.7411347501373524,1.4818431758572972,2.152890216343146,-0.5113529406048907,1.166284127292475,-0.955136142047013,1.2902292004425173,0.5170367970329962,2.0738940482515713,1.6882053936173858,1.6116458044090918,-0.29825047703436314,2.054263390276136,2.159509204308982,jumping,Jumping_1-2026-03-04_16-14-35,5,5.070283935546875,6.9815595703125
0.8188551259031716,0.8590918549689606,0.21274907230443488,0.808654633944673,-1.3991757990381384,1.989685454982131,1.841942262426191,0.5061202625270617,0.2127490723044347,-0.8128002052231593,1.0523342277929266,0.593724046567409,0.9834084322722139,-2.455466347526189,1.3594097562160505,1.9347464964377128,0.6256338209755083,0.5937240465674088,2.9392866485268896,1.2812634734668256,0.6735853537954196,1.2913123565399436,-1.8118471122020265,1.3346752866233744,1.4909989903978111,-0.34765123433923617,0.6735853537954197,1.1039291088104415,1.9315133236840398,1.6900454434515284,1.9121595582455466,-1.6643612778208483,1.5719040232358914,1.6619188325991168,-0.6141710794612538,1.6900454434515277,-1.8955070921870067,1.4995904488897398,0.9118482644431639,1.5069494864131645,-1.3106550483079973,0.9187901900061594,1.1455728863218975,-0.9027810088381681,0.9118482644431636,0.9668048783546026,1.7523603524284606,1.452628568766422,1.6803785419124488,-1.7939345370735487,1.180139563609587,1.5617084512662631,-0.4260002868787969,1.452628568766422,1.0553794332429396,1.8772011908456103,0.7221110000451729,0.9113084567417585,-0.4287230713032414,1.1372682026913534,0.4106680756993057,1.419915917857888,1.1362257077506748,1.4378665102207195,-0.513972243009004,1.8773411555761672,1.0151441039071205,jumping,Jumping_1-2026-03-04_16-14-35,6,6.035581298828125,7.94684375
-2.863689172283535,1.5067145852921537,0.7807622831090222,1.677437819361811,-3.2438170247332536,0.4985129057678662,1.6670567971354622,-0.41952607082950055,0.7807622831090222,0.5732780342508854,0.9115293130346981,0.43480000354314957,0.8441294698503822,-1.6833271970136723,0.8334914762566034,1.2703377864430239,-0.06673086525321109,0.43480000354314935,-1.673217005023761,1.5409023652250984,1.0032680481737744,1.539712087857461,-1.9015170251827536,1.7096487352408172,1.7824447233893441,-0.34765123433923617,1.0032680481737746,3.644988768343533,1.007427047392104,0.4640977564635413,1.1099410474512161,-0.13503923604428547,1.1559689580963577,0.656708691838181,-0.6141710794612538,0.4640977564635411,0.04500074797060951,1.8560101597439898,1.3859244766143315,1.8060778744502555,-2.2382519511463,0.6566785731837876,1.4775578638708804,-0.9027810088381681,1.385924476614331,-0.07341226635108604,0.2901666452484618,-0.12885052581803202,0.23263852815677255,-0.25347408605041444,0.42692795221303625,0.3547515963211089,0.13794612340072113,-0.1288505258180321,1.3719335210391705,1.2126736835889675,0.23424341089091746,1.543489500307656,1.1976499648981456,1.0500533568872306,-2.363430986951901,-0.6297500346401143,1.4471634905821362,1.627646483077597,-0.513972243009004,1.3399758664102275,1.2066737477228213,jumping,Jumping_10-2026-03-04_16-22-19,0,0.2329775390625,2.144021240234375
-3.127772338215335,1.9478675752203802,1.2808856864934581,2.0961288314935795,-3.2438170247332536,1.6487799759266686,2.394865554616439,-0.41952607082950055,1.2808856864934588,-0.1424606564949955,1.248555889077994,0.8352467789407056,1.1439896728653502,-2.7014494953854222,0.8488672613256157,1.7605774671229728,-0.06673086525321109,0.8352467789407052,-1.3644215632522254,2.1496722570060305,1.9457157725706102,2.1456525669522883,-1.9015170251827536,1.858348532124006,1.8872139865605149,-0.34765123433923617,1.9457157725706105,-3.5220090430187154,2.4793717662800545,2.655687093292592,2.5088989361722214,-3.7294061532059843,1.2674964823800332,2.579788699782645,-0.6141710794612538,2.655687093292592,-3.4876268603385343,2.333175307283227,2.1344431540035442,2.392160406965114,-3.0158622519362153,0.6566785731837876,1.871168648429437,-0.9027810088381681,2.134443154003544,-1.1503501530781655,1.1482121682474413,0.6470644785242702,1.1129969062313656,-2.619681122102415,0.56427245001526,1.6832001918764656,-0.08763244071108607,0.6470644785242706,2.0559135222110525,1.889996962654396,0.507700981906871,2.085842135906574,0.40040244373005734,2.2065891930074493,1.6344614944892109,1.4694286909211631,2.17136680787039,1.9351757502655234,0.5646365868642004,1.8738969247527522,3.0909529502137643,jumping,Jumping_10-2026-03-04_16-22-19,1,1.198137451171875,3.10918310546875
-1.8473052789267448,1.6079020456419866,0.8873684741815333,1.6011939621300402,-1.410307249365156,1.6487799759266686,1.630879306453691,-0.41952607082950055,0.8873684741815336,-0.5953865171384655,1.3243609136291223,0.9348048218607224,1.2270379055605343,-2.7014494953854222,0.8488672613256157,1.7605774671229728,-0.5860043799247507,0.9348048218607229,-0.4645416249165788,2.4312465286068403,2.4619802763348373,2.4249831927817254,-2.4858409564966033,2.2110878338883313,2.3133217307711234,-0.34765123433923617,2.461980276334838,-3.6387858493729146,2.630428713562925,2.953202599601625,2.659857036082224,-3.7294061532059843,1.2674964823800332,2.579788699782645,-0.6141710794612538,2.953202599601624,-0.2317628508485862,2.8276540869327778,3.047628142399939,2.7594050205003215,-3.0158622519362153,3.0779194780413164,3.1417421079552024,-1.0941943326663672,3.0476281423999394,-0.04888582592221574,1.4678930813406477,1.0466356787994746,1.3781584454218856,-2.619681122102415,0.7657556359696915,1.7870392858377604,-0.31321100482289327,1.0466356787994746,2.2055088349793497,2.175936269389699,0.759848961553053,1.8108620870448495,0.5629299074527102,2.1359994612734643,2.1544504438053984,1.3157471629550967,2.369017889834955,2.2398170811796345,0.5646365868642004,2.1728388687289524,3.305724394402117,jumping,Jumping_10-2026-03-04_16-22-19,2,2.16332470703125,4.074373779296875
